v-wolfyb.nfo	-	6214	1	0	0	0
v-wolfyb.r00	-	250000000	1	6214	0	1
v-wolfyb.r01	-	250000000	1	250006214	0	240
v-wolfyb.r02	-	250000000	1	500006214	0	479
v-wolfyb.r03	-	250000000	1	212251264	1	203
v-wolfyb.r04	-	250000000	1	462251264	1	442
v-wolfyb.r05	-	250000000	1	174502528	2	167
v-wolfyb.r06	-	250000000	1	424502528	2	406
v-wolfyb.r07	-	250000000	1	136753792	3	131
v-wolfyb.r08	-	250000000	1	386753792	3	370
v-wolfyb.r09	-	250000000	1	99005056	4	95
v-wolfyb.r10	-	250000000	1	349005056	4	334
v-wolfyb.r11	-	250000000	1	61256320	5	59
v-wolfyb.r12	-	250000000	1	311256320	5	298
v-wolfyb.r13	-	250000000	1	23507584	6	23
v-wolfyb.r14	-	250000000	1	273507584	6	262
v-wolfyb.r15	-	250000000	1	523507584	6	501
v-wolfyb.r16	-	250000000	1	236368512	7	226
v-wolfyb.r17	-	250000000	1	486368512	7	465
v-wolfyb.r18	-	250000000	1	198619776	8	190
v-wolfyb.r19	-	250000000	1	448619776	8	429
v-wolfyb.r20	-	250000000	1	160871040	9	154
v-wolfyb.r21	-	250000000	1	410871040	9	393
v-wolfyb.r22	-	250000000	1	123122304	10	118
v-wolfyb.r23	-	250000000	1	373122304	10	357
v-wolfyb.r24	-	250000000	1	85373568	11	82
v-wolfyb.r25	-	250000000	1	335373568	11	321
v-wolfyb.r26	-	250000000	1	47624832	12	46
v-wolfyb.r27	-	250000000	1	297624832	12	285
v-wolfyb.r28	-	250000000	1	9876096	13	10
v-wolfyb.r29	-	250000000	1	259876096	13	249
v-wolfyb.r30	-	250000000	1	509876096	13	488
v-wolfyb.r31	-	250000000	1	222737024	14	213
v-wolfyb.r32	-	250000000	1	472737024	14	452
v-wolfyb.r33	-	250000000	1	184988288	15	177
v-wolfyb.r34	-	250000000	1	434988288	15	416
v-wolfyb.r35	-	250000000	1	147239552	16	141
v-wolfyb.r36	-	250000000	1	397239552	16	380
v-wolfyb.r37	-	250000000	1	109490816	17	105
v-wolfyb.r38	-	250000000	1	359490816	17	344
v-wolfyb.r39	-	250000000	1	71742080	18	69
v-wolfyb.r40	-	250000000	1	321742080	18	308
v-wolfyb.r41	-	250000000	1	33993344	19	33
v-wolfyb.r42	-	250000000	1	283993344	19	272
v-wolfyb.r43	-	250000000	1	533993344	19	511
v-wolfyb.r44	-	250000000	1	246854272	20	236
v-wolfyb.r45	-	250000000	1	496854272	20	475
v-wolfyb.r46	-	250000000	1	209105536	21	200
v-wolfyb.r47	-	250000000	1	459105536	21	439
v-wolfyb.r48	-	250000000	1	171356800	22	164
v-wolfyb.r49	-	250000000	1	421356800	22	403
v-wolfyb.r50	-	250000000	1	133608064	23	128
v-wolfyb.r51	-	250000000	1	383608064	23	367
v-wolfyb.r52	-	250000000	1	95859328	24	92
v-wolfyb.r53	-	250000000	1	345859328	24	331
v-wolfyb.r54	-	250000000	1	58110592	25	56
v-wolfyb.r55	-	250000000	1	308110592	25	295
v-wolfyb.r56	-	250000000	1	20361856	26	20
v-wolfyb.r57	-	250000000	1	270361856	26	259
v-wolfyb.r58	-	250000000	1	520361856	26	498
v-wolfyb.r59	-	250000000	1	233222784	27	223
v-wolfyb.r60	-	250000000	1	483222784	27	462
v-wolfyb.r61	-	250000000	1	195474048	28	187
v-wolfyb.r62	-	250000000	1	445474048	28	426
v-wolfyb.r63	-	250000000	1	157725312	29	151
v-wolfyb.r64	-	250000000	1	407725312	29	390
v-wolfyb.r65	-	250000000	1	119976576	30	115
v-wolfyb.r66	-	250000000	1	369976576	30	354
v-wolfyb.r67	-	250000000	1	82227840	31	79
v-wolfyb.r68	-	250000000	1	332227840	31	318
v-wolfyb.r69	-	250000000	1	44479104	32	43
v-wolfyb.r70	-	250000000	1	294479104	32	282
v-wolfyb.r71	-	250000000	1	6730368	33	7
v-wolfyb.r72	-	250000000	1	256730368	33	246
v-wolfyb.r73	-	250000000	1	506730368	33	485
v-wolfyb.r74	-	250000000	1	219591296	34	210
v-wolfyb.r75	-	250000000	1	469591296	34	449
v-wolfyb.r76	-	250000000	1	181842560	35	174
v-wolfyb.r77	-	250000000	1	431842560	35	413
v-wolfyb.r78	-	250000000	1	144093824	36	138
v-wolfyb.r79	-	250000000	1	394093824	36	377
v-wolfyb.r80	-	250000000	1	106345088	37	102
v-wolfyb.r81	-	250000000	1	356345088	37	341
v-wolfyb.r82	-	250000000	1	68596352	38	66
v-wolfyb.r83	-	250000000	1	318596352	38	305
v-wolfyb.r84	-	250000000	1	30847616	39	30
v-wolfyb.r85	-	250000000	1	280847616	39	269
v-wolfyb.r86	-	250000000	1	530847616	39	508
v-wolfyb.r87	-	119381166	1	243708544	40	233
v-wolfyb.rar	-	250000000	1	363089710	40	347
v-wolfyb.sfv	-	2047	1	75936384	41	73
