Proof	d	0	1	0	0	0
Proof/v-ffxiiz.jpg	-	50528	1	0	0	0
v-ffxiiz.nfo	-	8007	1	50528	0	1
v-ffxiiz.r00	-	200000000	1	58535	0	2
v-ffxiiz.r01	-	200000000	1	200058535	0	193
v-ffxiiz.r02	-	200000000	1	400058535	0	384
v-ffxiiz.r03	-	200000000	1	62636544	1	60
v-ffxiiz.r04	-	200000000	1	262636544	1	251
v-ffxiiz.r05	-	200000000	1	462636544	1	442
v-ffxiiz.r06	-	200000000	1	125551104	2	120
v-ffxiiz.r07	-	200000000	1	325551104	2	311
v-ffxiiz.r08	-	200000000	1	525551104	2	502
v-ffxiiz.r09	-	200000000	1	188465664	3	180
v-ffxiiz.r10	-	200000000	1	388465664	3	371
v-ffxiiz.r11	-	200000000	1	51102208	4	49
v-ffxiiz.r12	-	200000000	1	251102208	4	240
v-ffxiiz.r13	-	200000000	1	451102208	4	431
v-ffxiiz.r14	-	200000000	1	114016768	5	109
v-ffxiiz.r15	-	200000000	1	314016768	5	300
v-ffxiiz.r16	-	200000000	1	514016768	5	491
v-ffxiiz.r17	-	200000000	1	176931328	6	169
v-ffxiiz.r18	-	200000000	1	376931328	6	360
v-ffxiiz.r19	-	200000000	1	39567872	7	38
v-ffxiiz.r20	-	200000000	1	239567872	7	229
v-ffxiiz.r21	-	200000000	1	439567872	7	420
v-ffxiiz.r22	-	200000000	1	102482432	8	98
v-ffxiiz.r23	-	200000000	1	302482432	8	289
v-ffxiiz.r24	-	200000000	1	502482432	8	480
v-ffxiiz.r25	-	200000000	1	165396992	9	158
v-ffxiiz.r26	-	200000000	1	365396992	9	349
v-ffxiiz.r27	-	200000000	1	28033536	10	27
v-ffxiiz.r28	-	200000000	1	228033536	10	218
v-ffxiiz.r29	-	200000000	1	428033536	10	409
v-ffxiiz.r30	-	200000000	1	90948096	11	87
v-ffxiiz.r31	-	200000000	1	290948096	11	278
v-ffxiiz.r32	-	200000000	1	490948096	11	469
v-ffxiiz.r33	-	200000000	1	153862656	12	147
v-ffxiiz.r34	-	200000000	1	353862656	12	338
v-ffxiiz.r35	-	200000000	1	16499200	13	16
v-ffxiiz.r36	-	200000000	1	216499200	13	207
v-ffxiiz.r37	-	200000000	1	416499200	13	398
v-ffxiiz.r38	-	200000000	1	79413760	14	76
v-ffxiiz.r39	-	200000000	1	279413760	14	267
v-ffxiiz.r40	-	200000000	1	479413760	14	458
v-ffxiiz.r41	-	200000000	1	142328320	15	136
v-ffxiiz.r42	-	200000000	1	342328320	15	327
v-ffxiiz.r43	-	200000000	1	4964864	16	5
v-ffxiiz.r44	-	200000000	1	204964864	16	196
v-ffxiiz.r45	-	200000000	1	404964864	16	387
v-ffxiiz.r46	-	200000000	1	67879424	17	65
v-ffxiiz.r47	-	200000000	1	267879424	17	256
v-ffxiiz.r48	-	200000000	1	467879424	17	447
v-ffxiiz.r49	-	200000000	1	130793984	18	125
v-ffxiiz.r50	-	200000000	1	330793984	18	316
v-ffxiiz.r51	-	200000000	1	530793984	18	507
v-ffxiiz.r52	-	200000000	1	193708544	19	185
v-ffxiiz.r53	-	200000000	1	393708544	19	376
v-ffxiiz.r54	-	200000000	1	56345088	20	54
v-ffxiiz.r55	-	200000000	1	256345088	20	245
v-ffxiiz.r56	-	200000000	1	456345088	20	436
v-ffxiiz.r57	-	200000000	1	119259648	21	114
v-ffxiiz.r58	-	200000000	1	319259648	21	305
v-ffxiiz.r59	-	200000000	1	519259648	21	496
v-ffxiiz.r60	-	200000000	1	182174208	22	174
v-ffxiiz.r61	-	200000000	1	382174208	22	365
v-ffxiiz.r62	-	200000000	1	44810752	23	43
v-ffxiiz.r63	-	200000000	1	244810752	23	234
v-ffxiiz.r64	-	200000000	1	444810752	23	425
v-ffxiiz.r65	-	200000000	1	107725312	24	103
v-ffxiiz.r66	-	200000000	1	307725312	24	294
v-ffxiiz.r67	-	200000000	1	507725312	24	485
v-ffxiiz.r68	-	61469991	1	170639872	25	163
v-ffxiiz.rar	-	200000000	1	232109863	25	222
v-ffxiiz.sfv	-	1610	1	432109863	25	413
